"","AOMICID","income","female","education","hand","econ.ideology","econ.ideology.scale","social.ideology","social.ideology.scale","economic.identity","economic.identity.scale","social.identity","social.identity.scale","political.interest","political.interest.scale","non.voting","unfaithful.voting","vote.2010","vote.next","alpha","beta","gamma","delta","Fscale","ACC","rAmyg","rAmygW","lAmyg"
"522","549","Beneden-modaal (minder dan 32500)",0,NA,"Rechtshandig",4.5,2.18036404958844,2,0.497679833195258,7,1.9582952699031,5,1.30085853509739,6.33333333333333,1.20851662220638,1,1,"PVV","PVV",-1.20872252587072,-0.495581359736285,-0.281209274299647,0.0882111029705443,0.75,333,702,433,839
"523","550","Beneden-modaal (minder dan 32500)",0,NA,"Rechtshandig",3,0.151531092249389,1.5,-0.338873539429378,6,1.34795041371604,2,-1.01142350762028,4.66666666666667,0.209152610931169,1,1,"PVV","PVV",-0.00291861251503796,-2.24682927317389,0.497027301082726,-0.180888590901622,0.5,344,658,404,609
"524","551","Beneden-modaal (minder dan 32500)",0,NA,"Rechtshandig",2,-1.20102421264331,3,2.17078657844453,4,0.127260701341909,4,0.530097854191498,5,0.409025413186211,1,5,"PVV",NA,0.80095066305542,-0.145331777048764,1.53467606825922,-1.79548675413462,0.1875,314,566,344,544
"525","552","Beneden-modaal (minder dan 32500)",0,NA,"Rechtshandig",3,0.151531092249389,1.25,-0.757150225741696,3,-0.483084154845155,4,0.530097854191498,4.66666666666667,0.209152610931169,1,3,"PVV","PVV",-0.00291861251503796,-0.845830942423806,-0.281209274299647,0.626410490714877,0.3125,332,656,409,689
"526","553","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",0,NA,"Rechtshandig",3.5,0.827808744695738,2,0.497679833195258,6,1.34795041371604,5,1.30085853509739,6.33333333333333,1.20851662220638,1,2,"VVD","VVD",-1.61065716365595,-0.495581359736285,-1.57827023327027,1.70280926620354,0.5625,302,539,314,618
"527","554","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",3.5,0.827808744695738,1.75,0.0794031468829401,7,1.9582952699031,4,0.530097854191498,4.66666666666667,0.209152610931169,1,1,"PVV","PVV",-0.00291861251503796,-0.145331777048764,-0.281209274299647,0.626410490714877,0.375,343,656,405,663
"528","555","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",2.5,-0.524746560196959,2.25,0.915956519507576,4,0.127260701341909,4,0.530097854191498,1,-1.98944821387429,0,5,"VVD","VVD",0.80095066305542,0.555167388326278,-0.281209274299647,-1.52638706026245,0.625,295,501,302,465
"529","556","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",0,NA,"Rechtshandig",2.25,-0.862885386420134,1.5,-0.338873539429378,4,0.127260701341909,3,-0.24066282671439,5.66666666666667,0.808771017696296,1,7,"PvdA","D66",-0.806787888085496,1.60591613638884,2.05350045184747,1.70280926620354,0.8125,311,641,393,572
"530","557","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",4,1.50408639714209,1.75,0.0794031468829401,3,-0.483084154845155,5,1.30085853509739,2.66666666666667,-0.990084202599084,1,4,"PVV","PVV",-1.61065716365595,-1.89657969048637,0.237615109288601,-0.719087978645954,0.1875,317,601,371,672
"531","558","Dubbel-modaal tot driemaal-modaal (65000-100000 euro in 2010) ",0,NA,"Rechtshandig",3.75,1.16594757091891,1,-1.17542691205401,4,0.127260701341909,3,-0.24066282671439,3.33333333333333,-0.590338598089,1,6,"D66","D66",-0.806787888085496,0.204917805638757,0.237615109288601,0.626410490714877,0.375,349,632,389,575
"532","559","Beneden-modaal (minder dan 32500)",0,NA,"Rechtshandig",2.25,-0.862885386420134,2.75,1.75250989213221,4,0.127260701341909,4,0.530097854191498,4.33333333333333,0.00927980867612666,1,1,"Christenunie","Christenunie",1.60481993862588,1.25566655370132,0.237615109288601,0.0882111029705443,0.3125,345,771,475,651
"533","560","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",2,-1.20102421264331,1.5,-0.338873539429378,4,0.127260701341909,6,2.07161921600328,2.33333333333333,-1.18995700485413,0,5,NA,NA,0.399016025270191,-0.145331777048764,0.75643949287685,-0.719087978645954,0.4375,334,778,483,811
"534","561","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Linkshandig",2.5,-0.524746560196959,1,-1.17542691205401,2,-1.09342901103222,2,-1.01142350762028,4,-0.190592993578915,1,2,"GroenLinks","GroenLinks",-0.00291861251503796,0.905416971013799,-0.281209274299647,0.895510184587043,0.6875,329,674,420,756
"535","562","Beneden-modaal (minder dan 32500)",1,NA,"Rechtshandig",2,-1.20102421264331,2,0.497679833195258,7,1.9582952699031,5,1.30085853509739,7,1.60826222671646,1,1,"SGP","SGP",1.60481993862588,-0.145331777048764,-2.09709461685852,0.895510184587043,0.375,336,642,403,689
"536","563","Beneden-modaal (minder dan 32500)",1,NA,"Rechtshandig",2.75,-0.186607733973785,1.5,-0.338873539429378,4,0.127260701341909,1,-1.78218418852617,7,1.60826222671646,1,4,"PVV",NA,1.60481993862588,0.905416971013799,-1.05944584968202,-0.180888590901622,0.3125,332,682,421,619
"537","564","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",3.5,0.827808744695738,1.75,0.0794031468829401,4,0.127260701341909,5,1.30085853509739,1.66666666666667,-1.58970260936421,0,4,"CDA","CDA",1.20288530084065,1.25566655370132,-0.281209274299647,-0.719087978645954,0.3125,332,641,394,775
"538","565","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",2.25,-0.862885386420134,1.5,-0.338873539429378,4,0.127260701341909,4,0.530097854191498,1.33333333333333,-1.78957541161925,0,4,"GroenLinks","GroenLinks",-0.00291861251503796,-1.89657969048637,-0.540621466093772,-1.25728736639029,0.3125,326,706,440,757
"539","566","Beneden-modaal (minder dan 32500)",0,NA,"Rechtshandig",2.75,-0.186607733973785,2.25,0.915956519507576,6,1.34795041371604,2,-1.01142350762028,5,0.409025413186211,1,2,"PVV","PVV",0.399016025270191,-1.89657969048637,-0.281209274299647,-0.719087978645954,0.5,332,521,324,654
"540","567","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",3.5,0.827808744695738,1.5,-0.338873539429378,4,0.127260701341909,4,0.530097854191498,6.33333333333333,1.20851662220638,1,2,"D66","D66",0.399016025270191,1.25566655370132,-2.09709461685852,-0.180888590901622,0.375,331,767,474,795
"541","568","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",0,NA,"Rechtshandig",3.75,1.16594757091891,1.25,-0.757150225741696,5,0.737605557528972,4,0.530097854191498,5.33333333333333,0.608898215441253,1,3,"VVD","VVD",-0.404853250300267,0.204917805638757,-0.281209274299647,1.70280926620354,0.4375,318,682,420,641
"542","569","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",3,0.151531092249389,1.5,-0.338873539429378,5,0.737605557528972,4,0.530097854191498,2,-1.38982980710917,0,3,"PVV","PVV",-0.00291861251503796,0.905416971013799,0.497027301082726,0.0882111029705443,0.25,341,683,421,686
"543","570","Beneden-modaal (minder dan 32500)",1,NA,"Rechtshandig",3.25,0.489669918472564,1.75,0.0794031468829401,2,-1.09342901103222,5,1.30085853509739,1,-1.98944821387429,1,2,"PvdA","PvdA",-0.806787888085496,-0.145331777048764,-0.800033657887896,1.43370957233138,0.5625,333,734,460,782
"544","571","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",1,-2.55357951753601,1,-1.17542691205401,5,0.737605557528972,3,-0.24066282671439,4.66666666666667,0.209152610931169,1,3,"VVD","VVD",-0.00291861251503796,1.25566655370132,-1.83768242506439,-0.719087978645954,0.625,339,722,453,691
"545","572","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",4,1.50408639714209,2.25,0.915956519507576,4,0.127260701341909,3,-0.24066282671439,3,-0.790211400344042,1,5,"D66","D66",0.399016025270191,-0.145331777048764,-0.540621466093772,0.626410490714877,0.5,338,616,376,590
"546","573","Meer dan driemaal modaal (100000 euro en meer) ",0,NA,"Rechtshandig",4,1.50408639714209,1.25,-0.757150225741696,5,0.737605557528972,1,-1.78218418852617,7,1.60826222671646,1,4,"VVD","D66",-1.20872252587072,0.555167388326278,-1.83768242506439,1.16460987845921,0.625,302,528,325,528
"547","574","Beneden-modaal (minder dan 32500)",1,NA,"Rechtshandig",2.5,-0.524746560196959,1.5,-0.338873539429378,4,0.127260701341909,4,0.530097854191498,2.33333333333333,-1.18995700485413,1,1,"PVV","PVV",-0.404853250300267,-1.19608052511133,0.75643949287685,-0.988187672518121,0.4375,325,706,437,757
"548","575","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Linkshandig",3,0.151531092249389,3,2.17078657844453,4,0.127260701341909,4,0.530097854191498,3.66666666666667,-0.390465795833958,1,4,"Partij voor de dieren","CDA",0.399016025270191,-1.89657969048637,2.3129126436416,-0.449988284773788,0.375,294,486,289,502
"549","576","Beneden-modaal (minder dan 32500)",1,NA,"Rechtshandig",3.25,0.489669918472564,1.5,-0.338873539429378,4,0.127260701341909,4,0.530097854191498,2,-1.38982980710917,0,4,NA,NA,0.80095066305542,-0.495581359736285,1.79408826005335,0.895510184587043,0.3125,294,623,383,420
"550","577","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",3.25,0.489669918472564,1,-1.17542691205401,5,0.737605557528972,3,-0.24066282671439,4.33333333333333,0.00927980867612666,1,2,"VVD","VVD",0.80095066305542,0.905416971013799,0.237615109288601,0.35731079684271,0.4375,293,709,441,607
"551","578","Beneden-modaal (minder dan 32500)",1,NA,"Rechtshandig",2.25,-0.862885386420134,2.25,0.915956519507576,2,-1.09342901103222,4,0.530097854191498,1.33333333333333,-1.78957541161925,1,2,"PvdA","PvdA",-0.00291861251503796,0.204917805638757,-0.800033657887896,-0.180888590901622,0.5625,333,715,449,659
"552","579","Beneden-modaal (minder dan 32500)",1,NA,"Rechtshandig",4.5,2.18036404958844,1.25,-0.757150225741696,1,-1.70377386721928,4,0.530097854191498,3.66666666666667,-0.390465795833958,1,7,"PVV","PVV",0.80095066305542,-0.145331777048764,1.2752638764651,-1.25728736639029,0.4375,341,734,458,685
"553","580","Meer dan driemaal modaal (100000 euro en meer) ",1,NA,"Rechtshandig",3,0.151531092249389,1.25,-0.757150225741696,4,0.127260701341909,6,2.07161921600328,5.66666666666667,0.808771017696296,1,1,"CDA","CDA",1.60481993862588,1.25566655370132,-1.57827023327027,1.43370957233138,0.6875,341,746,469,658
"554","581","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",3.5,0.827808744695738,1.75,0.0794031468829401,3,-0.483084154845155,4,0.530097854191498,3.66666666666667,-0.390465795833958,1,4,NA,NA,1.60481993862588,0.905416971013799,-0.021797082505523,-0.449988284773788,0.625,301,547,332,679
"555","582","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",2.5,-0.524746560196959,1.25,-0.757150225741696,3,-0.483084154845155,2,-1.01142350762028,5.33333333333333,0.608898215441253,1,5,"GroenLinks","GroenLinks",-0.806787888085496,-1.19608052511133,0.497027301082726,1.43370957233138,0.875,336,631,386,521
"556","583","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",2.5,-0.524746560196959,1.25,-0.757150225741696,2,-1.09342901103222,2,-1.01142350762028,5.66666666666667,0.808771017696296,1,5,"D66","GroenLinks",-0.404853250300267,0.905416971013799,-0.800033657887896,-0.988187672518121,0.6875,295,559,342,461
"557","584","Dubbel-modaal tot driemaal-modaal (65000-100000 euro in 2010) ",1,NA,"Rechtshandig",3.5,0.827808744695738,1.75,0.0794031468829401,2,-1.09342901103222,2,-1.01142350762028,3.33333333333333,-0.590338598089,1,7,"VVD","GroenLinks",-0.404853250300267,0.905416971013799,0.237615109288601,-0.988187672518121,0.875,317,582,369,680
"558","585","Beneden-modaal (minder dan 32500)",1,NA,"Linkshandig",3,0.151531092249389,1.25,-0.757150225741696,3,-0.483084154845155,3,-0.24066282671439,4,-0.190592993578915,1,5,"GroenLinks","PvdA",-0.806787888085496,0.204917805638757,-1.05944584968202,-0.988187672518121,0.9375,335,675,421,665
"559","586","Dubbel-modaal tot driemaal-modaal (65000-100000 euro in 2010) ",0,NA,"Rechtshandig",3.5,0.827808744695738,2.25,0.915956519507576,3,-0.483084154845155,3,-0.24066282671439,5,0.409025413186211,1,2,"PvdA","D66",-0.806787888085496,-0.145331777048764,-0.281209274299647,1.16460987845921,0.625,321,734,458,785
"560","587","Dubbel-modaal tot driemaal-modaal (65000-100000 euro in 2010) ",0,NA,"Rechtshandig",3,0.151531092249389,1,-1.17542691205401,3,-0.483084154845155,2,-1.01142350762028,3.66666666666667,-0.390465795833958,1,3,"D66","D66",-1.61065716365595,0.555167388326278,-0.540621466093772,-0.719087978645954,0.875,332,582,359,567
"561","588","Beneden-modaal (minder dan 32500)",0,NA,"Rechtshandig",3,0.151531092249389,2.5,1.33423320581989,5,0.737605557528972,4,0.530097854191498,5.66666666666667,0.808771017696296,1,4,"PvdA","PVV",-0.00291861251503796,-2.59707885586141,-1.05944584968202,-0.449988284773788,0.375,327,673,419,641
"562","589","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",2.5,-0.524746560196959,1.25,-0.757150225741696,3,-0.483084154845155,4,0.530097854191498,3.66666666666667,-0.390465795833958,1,5,"PvdA","PvdA",0.399016025270191,-2.24682927317389,-1.05944584968202,-0.449988284773788,0.5,314,601,368,680
"563","590","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",3.75,1.16594757091891,1,-1.17542691205401,5,0.737605557528972,4,0.530097854191498,5.66666666666667,0.808771017696296,1,3,"VVD","VVD",-0.806787888085496,-0.145331777048764,0.497027301082726,1.70280926620354,0.6875,310,585,363,690
"564","591","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",2.75,-0.186607733973785,1.75,0.0794031468829401,4,0.127260701341909,4,0.530097854191498,2,-1.38982980710917,0,7,"Partij voor de dieren","Partij voor de dieren",0.80095066305542,-0.495581359736285,0.75643949287685,-0.719087978645954,0.3125,343,677,425,659
"565","592","Beneden-modaal (minder dan 32500)",0,NA,"Linkshandig",2.75,-0.186607733973785,1.5,-0.338873539429378,6,1.34795041371604,2,-1.01142350762028,5.66666666666667,0.808771017696296,1,6,"VVD","VVD",1.60481993862588,-0.145331777048764,-0.021797082505523,-0.449988284773788,0.25,332,672,417,772
"566","593","Beneden-modaal (minder dan 32500)",0,NA,"Rechtshandig",3.25,0.489669918472564,2,0.497679833195258,4,0.127260701341909,4,0.530097854191498,6,1.00864381995134,1,1,"CDA","CDA",0.80095066305542,0.204917805638757,-1.31885804147614,1.16460987845921,0.625,307,629,392,747
"567","594","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",0,NA,"Linkshandig",3.5,0.827808744695738,1,-1.17542691205401,3,-0.483084154845155,3,-0.24066282671439,6.33333333333333,1.20851662220638,1,5,"PvdA","D66",0.80095066305542,1.25566655370132,-0.540621466093772,-0.719087978645954,0.8125,332,684,418,584
"568","595","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",2.5,-0.524746560196959,1.75,0.0794031468829401,4,0.127260701341909,4,0.530097854191498,1,-1.98944821387429,1,5,"PVV",NA,-0.806787888085496,0.204917805638757,3.35056141081809,-0.449988284773788,0.6875,329,625,384,706
"569","596","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",0,NA,"Rechtshandig",1,-2.55357951753601,1,-1.17542691205401,1,-1.70377386721928,1,-1.78218418852617,7,1.60826222671646,1,7,"GroenLinks","GroenLinks",-1.61065716365595,1.25566655370132,2.3129126436416,-0.180888590901622,0.8125,286,461,280,524
"570","597","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",2.75,-0.186607733973785,1.75,0.0794031468829401,4,0.127260701341909,4,0.530097854191498,3.33333333333333,-0.590338598089,1,3,"PVV","PVV",0.399016025270191,-1.19608052511133,0.75643949287685,0.626410490714877,0.1875,288,367,220,414
"571","598","Dubbel-modaal tot driemaal-modaal (65000-100000 euro in 2010) ",0,NA,"Rechtshandig",2.5,-0.524746560196959,1.25,-0.757150225741696,2,-1.09342901103222,3,-0.24066282671439,6.33333333333333,1.20851662220638,1,5,"GroenLinks","GroenLinks",-0.404853250300267,0.905416971013799,2.3129126436416,0.35731079684271,0.75,336,612,371,630
"572","599","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",0,NA,"Rechtshandig",2.5,-0.524746560196959,1.5,-0.338873539429378,3,-0.483084154845155,2,-1.01142350762028,7,1.60826222671646,1,3,"GroenLinks","GroenLinks",-0.404853250300267,0.555167388326278,-0.800033657887896,0.895510184587043,0.5,335,770,485,723
"573","600","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",3.75,1.16594757091891,1.75,0.0794031468829401,4,0.127260701341909,2,-1.01142350762028,6,1.00864381995134,1,2,"D66","D66",-0.806787888085496,0.905416971013799,-0.540621466093772,2.51010834782004,0.875,353,757,465,794
"574","601","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",2.5,-0.524746560196959,1.75,0.0794031468829401,2,-1.09342901103222,3,-0.24066282671439,5.66666666666667,0.808771017696296,1,4,"GroenLinks","D66",-0.00291861251503796,-1.54633010779885,1.79408826005335,0.35731079684271,0.75,332,632,387,663
"575","602","Dubbel-modaal tot driemaal-modaal (65000-100000 euro in 2010) ",0,NA,"Rechtshandig",3.5,0.827808744695738,1.5,-0.338873539429378,5,0.737605557528972,6,2.07161921600328,5,0.409025413186211,1,4,"D66","D66",0.80095066305542,-0.495581359736285,-1.31885804147614,-0.719087978645954,0.375,305,556,338,622
"576","603","Beneden-modaal (minder dan 32500)",0,NA,"Rechtshandig",2.75,-0.186607733973785,2.25,0.915956519507576,6,1.34795041371604,3,-0.24066282671439,7,1.60826222671646,1,4,"SGP","PVV",1.20288530084065,0.555167388326278,0.75643949287685,-0.180888590901622,0.625,314,621,376,608
"577","604","Beneden-modaal (minder dan 32500)",0,NA,"Rechtshandig",1.75,-1.53916303886648,1.5,-0.338873539429378,2,-1.09342901103222,1,-1.78218418852617,3.33333333333333,-0.590338598089,1,4,"Partij voor de dieren",NA,-0.00291861251503796,0.204917805638757,4.12879798620047,-0.719087978645954,0.8125,332,823,503,583
"578","605","Beneden-modaal (minder dan 32500)",0,NA,"Rechtshandig",2.75,-0.186607733973785,2.25,0.915956519507576,3,-0.483084154845155,2,-1.01142350762028,6,1.00864381995134,1,3,"GroenLinks","D66",-0.404853250300267,-0.145331777048764,0.75643949287685,-0.988187672518121,0.6875,323,626,386,640
"579","606","Beneden-modaal (minder dan 32500)",0,NA,"Linkshandig",1.5,-1.87730186508966,2,0.497679833195258,4,0.127260701341909,4,0.530097854191498,1.33333333333333,-1.78957541161925,1,4,"D66",NA,-0.806787888085496,1.25566655370132,-0.540621466093772,0.35731079684271,0.3125,347,642,395,628
"580","607","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",0,NA,"Linkshandig",3.5,0.827808744695738,2.5,1.33423320581989,7,1.9582952699031,3,-0.24066282671439,6,1.00864381995134,1,1,"VVD","VVD",0.80095066305542,-1.89657969048637,-1.31885804147614,-0.449988284773788,0.375,348,631,385,671
"581","608","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",0,NA,"Rechtshandig",2.25,-0.862885386420134,2,0.497679833195258,2,-1.09342901103222,3,-0.24066282671439,5.66666666666667,0.808771017696296,1,4,"PvdA","GroenLinks",-0.00291861251503796,0.905416971013799,-0.021797082505523,1.16460987845921,0.625,326,612,376,643
"582","609","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",3.75,1.16594757091891,1.75,0.0794031468829401,3,-0.483084154845155,4,0.530097854191498,5,0.409025413186211,1,6,"PvdA","PvdA",0.80095066305542,-0.145331777048764,1.2752638764651,-0.719087978645954,0.5,332,710,449,814
"583","610","Dubbel-modaal tot driemaal-modaal (65000-100000 euro in 2010) ",0,NA,"Rechtshandig",3.25,0.489669918472564,1.75,0.0794031468829401,5,0.737605557528972,3,-0.24066282671439,5.33333333333333,0.608898215441253,1,4,"D66","D66",-1.20872252587072,-1.54633010779885,-0.021797082505523,1.70280926620354,0.6875,323,688,425,696
